transaction_id,amount,merchant,location,is_fraud
8074,1372.07,StoreE,FL,0
8075,1666.71,StoreC,CA,0
8076,500.67,StoreF,FL,0
8077,1219.45,StoreB,NV,0
8078,1170.8,StoreB,NY,0
8079,740.11,StoreE,FL,0
8080,972.63,StoreA,NJ,1
8081,628.25,StoreA,CA,0
8082,284.55,StoreB,FL,0
8083,428.39,StoreE,FL,0
8084,211.92,StoreB,TX,0
8085,1366.46,StoreA,TX,0
8086,1321.79,StoreF,NV,0
8087,1901.26,StoreC,NJ,0
8088,1459.63,StoreA,NV,0
8089,105.04,StoreF,WA,0
8090,1768.61,StoreC,NJ,0
8091,1725.49,StoreG,FL,0
8092,887.2,StoreD,NY,0
8093,1172.14,StoreE,IL,0
8094,1952.18,StoreF,NV,0
8095,1065.08,StoreD,FL,0
8096,1810.74,StoreA,FL,0
8097,166.99,StoreG,IL,0
8098,382.91,StoreE,FL,0
8099,882.07,StoreF,IL,0
8100,1169.93,StoreG,IL,0
8101,1632.64,StoreH,WA,0
8102,1976.54,StoreA,FL,0
8103,778.31,StoreE,WA,0
8104,95.78,StoreH,FL,0
8105,1602.54,StoreE,TX,0
8106,1209.16,StoreA,IL,0
8107,397.89,StoreA,CA,0
8108,990.16,StoreG,IL,0
8109,1484.88,StoreG,CA,0
8110,1541.05,StoreF,FL,0
8111,999.74,StoreE,NV,0
8112,611.12,StoreF,NY,0
8113,1947.51,StoreG,WA,0
8114,1327.06,StoreE,FL,0
8115,817.07,StoreF,NY,0
8116,561.65,StoreA,TX,0
8117,1462.47,StoreA,CA,0
8118,485.12,StoreH,WA,0
8119,344.25,StoreB,TX,0
8120,1060.14,StoreG,NV,0
8121,580.68,StoreF,NV,0
8122,1258.18,StoreB,IL,0
8123,236.76,StoreB,WA,0
8124,1310.23,StoreD,WA,0
8125,567.31,StoreE,WA,0
8126,1.49,StoreC,FL,0
8127,254.75,StoreD,NJ,0
8128,1867.3,StoreG,NJ,0
8129,1734.84,StoreH,IL,0
8130,467.98,StoreE,NV,0
8131,1556.97,StoreC,NV,0
8132,1217.53,StoreB,IL,0
8133,1941.84,StoreH,TX,0
8134,747.84,StoreC,NY,1
8135,1363.24,StoreA,CA,0
8136,128.01,StoreG,NV,0
8137,793.1,StoreH,IL,0
8138,1927.67,StoreA,NV,0
8139,1078.42,StoreF,TX,0
8140,576.47,StoreH,WA,0
8141,241.42,StoreH,WA,0
8142,1407.35,StoreE,NJ,0
8143,1290.07,StoreD,CA,0
8144,748.5,StoreG,NJ,0
8145,1901.93,StoreB,WA,0
8146,45.38,StoreG,WA,0
8147,608.14,StoreE,TX,0
8148,1842.22,StoreH,NJ,0
8149,642.55,StoreB,NY,0
8150,505.25,StoreA,TX,1
8151,1068.91,StoreG,CA,0
8152,1647.78,StoreD,WA,0
8153,207.19,StoreD,NJ,0
8154,1886.1,StoreA,CA,0
8155,1590.35,StoreC,NV,0
8156,363.32,StoreD,NY,0
8157,1424.3,StoreC,FL,0
8158,770.53,StoreB,NV,0
8159,805.19,StoreD,WA,0
8160,1566.8,StoreF,IL,0
8161,1925.61,StoreH,TX,0
8162,254.19,StoreA,NJ,0
8163,841.84,StoreH,NJ,0
8164,962.4,StoreH,TX,0
8165,753.25,StoreG,CA,0
8166,727.02,StoreC,IL,0
8167,105.49,StoreF,CA,0
8168,1371.39,StoreB,IL,1
8169,872.99,StoreB,CA,0
8170,390.39,StoreD,FL,0
8171,1632.25,StoreD,FL,0
8172,1605.32,StoreF,NV,0
8173,973.3,StoreE,FL,0
8174,597.6,StoreE,IL,1
8175,1276.55,StoreD,CA,0
8176,577.02,StoreE,IL,0
8177,472.78,StoreA,NV,0
8178,1461.3,StoreF,NV,0
8179,81.61,StoreA,WA,0
8180,190.44,StoreE,NY,0
8181,14.57,StoreD,FL,0
8182,306.73,StoreH,TX,0
8183,138.91,StoreH,TX,0
8184,1991.61,StoreA,NY,0
8185,578.33,StoreB,CA,0
8186,299.39,StoreG,NY,0
8187,482.75,StoreH,CA,0
8188,1872.32,StoreH,NJ,0
8189,1040.8,StoreD,FL,0
8190,730.27,StoreF,FL,0
8191,1746.91,StoreC,NV,0
8192,790.59,StoreC,NV,0
8193,670.68,StoreD,NV,1
8194,415.36,StoreE,NJ,0
8195,756.22,StoreH,NV,0
8196,634.05,StoreH,TX,0
8197,1354.93,StoreA,WA,0
8198,579.88,StoreA,NV,0
8199,1154.82,StoreD,NJ,0
8200,132.72,StoreB,NV,0
8201,383.39,StoreF,NV,0
8202,815.4,StoreE,CA,0
8203,1873.96,StoreH,IL,0
8204,755.13,StoreB,NV,0
8205,1328.48,StoreD,NJ,0
8206,510.92,StoreD,NY,0
8207,254.94,StoreH,NV,0
8208,118.01,StoreB,NV,0
8209,611.52,StoreC,TX,0
8210,316.16,StoreD,IL,1
8211,348.85,StoreF,NV,0
8212,1521.76,StoreG,IL,0
8213,32.66,StoreE,CA,0
8214,1116.06,StoreB,FL,0
8215,759.54,StoreC,IL,0
8216,1013.59,StoreB,IL,0
8217,1126.1,StoreC,NV,0
8218,627.42,StoreC,WA,0
8219,590.92,StoreF,NV,0
8220,1467.07,StoreE,NV,0
8221,1742.68,StoreD,TX,0
8222,385.97,StoreC,WA,0
8223,196.14,StoreD,FL,0
8224,1795.69,StoreE,TX,0
8225,700.44,StoreD,NJ,0
8226,1103.08,StoreH,TX,0
8227,719.73,StoreF,TX,0
8228,252.48,StoreF,WA,0
8229,1179.07,StoreA,CA,0
8230,1050.76,StoreF,FL,0
8231,406.78,StoreC,CA,0
8232,904.29,StoreE,CA,0
8233,1594.1,StoreF,FL,0
8234,1181.26,StoreB,CA,0
8235,194.74,StoreE,WA,0
8236,1096.49,StoreC,FL,0
8237,1405.77,StoreE,IL,1
8238,1585.61,StoreF,NJ,0
8239,1258.61,StoreB,IL,0
8240,306.16,StoreA,NV,0
8241,1420.64,StoreC,TX,0
8242,1355.01,StoreG,NJ,0
8243,49.83,StoreH,IL,0
8244,824.08,StoreC,IL,0
8245,666.57,StoreE,CA,1
8246,1339.15,StoreG,FL,1
8247,433.06,StoreG,NY,0
8248,1182.15,StoreD,CA,0
8249,1826.5,StoreG,CA,0
8250,1595.81,StoreD,WA,0
8251,1842.99,StoreH,FL,0
8252,1957.03,StoreG,NY,1
8253,22.33,StoreB,NY,0
8254,1245.86,StoreA,NV,0
8255,826.27,StoreA,CA,0
8256,1719.85,StoreG,WA,0
8257,504.38,StoreE,TX,0
8258,1962.08,StoreE,IL,0
8259,1227.8,StoreD,CA,0
8260,1587.28,StoreF,TX,0
8261,172.11,StoreA,NJ,0
8262,367.73,StoreF,TX,0
8263,1517.05,StoreA,NJ,0
8264,44.95,StoreF,NJ,0
8265,1633.94,StoreF,FL,0
8266,28.88,StoreA,CA,0
8267,1314.58,StoreH,FL,0
8268,730.82,StoreB,NV,0
8269,1223.38,StoreB,TX,0
8270,1392.37,StoreE,NY,0
8271,685.61,StoreF,TX,0
8272,216.82,StoreF,NV,0
8273,140.22,StoreH,TX,0
8274,1178.28,StoreF,FL,0
8275,1041.79,StoreH,NJ,0
8276,1484.66,StoreF,CA,0
8277,1019.96,StoreF,NY,0
8278,845.47,StoreH,FL,0
8279,796.78,StoreD,IL,0
8280,53.87,StoreC,NJ,0
8281,671.78,StoreF,CA,0
8282,1952.06,StoreD,NY,0
8283,1747.24,StoreB,NV,0
8284,659.43,StoreF,TX,0
8285,1176,StoreB,NY,0
8286,1694.75,StoreE,WA,1
8287,883.11,StoreC,IL,0
8288,36.9,StoreA,NV,0
8289,149.95,StoreC,CA,0
8290,1021.28,StoreF,WA,0
8291,1938.91,StoreF,NY,0
8292,1386.73,StoreH,NV,0
8293,142.76,StoreC,CA,0
8294,379.53,StoreC,WA,0
8295,1542.87,StoreE,WA,0
8296,1683.04,StoreG,FL,0
8297,1235.77,StoreB,TX,0
8298,1289.2,StoreH,NV,0
8299,57.65,StoreA,WA,0
8300,1657.23,StoreH,FL,0
8301,1576.76,StoreG,IL,0
8302,518.81,StoreC,NJ,0
8303,1417.64,StoreA,IL,0
8304,430.49,StoreC,CA,0
8305,81.62,StoreH,WA,0
8306,403.07,StoreB,WA,0
8307,358.08,StoreA,NY,0
8308,676.16,StoreG,WA,0
8309,837.48,StoreD,TX,0
8310,1017.57,StoreB,CA,0
8311,954.03,StoreG,NV,0
8312,542.08,StoreA,WA,0
8313,59.31,StoreC,NJ,0
8314,1210.6,StoreG,TX,0
8315,792.09,StoreC,WA,0
8316,598.05,StoreB,FL,0
8317,1734.02,StoreB,TX,0
8318,1493.74,StoreG,FL,0
8319,1715.67,StoreC,CA,0
8320,990.47,StoreA,NJ,0
8321,262.73,StoreG,WA,0
8322,1392.75,StoreD,NY,1
8323,412.94,StoreH,IL,0
8324,883.02,StoreE,TX,0
8325,130.94,StoreB,NY,1
8326,1650.79,StoreC,NY,0
8327,252.76,StoreA,IL,0
8328,1806.29,StoreB,TX,0
8329,1728.6,StoreA,WA,0
8330,929.7,StoreB,NJ,0
8331,1488.99,StoreC,TX,0
8332,1239.27,StoreA,NY,0
8333,1606.35,StoreC,NV,0
8334,864.18,StoreA,NV,0
8335,1571.83,StoreB,TX,0
8336,925.45,StoreE,NJ,0
8337,1881.99,StoreH,NY,0
8338,973.26,StoreH,NY,0
8339,925.78,StoreE,CA,0
8340,1570.36,StoreH,NY,0
8341,1643.33,StoreG,IL,0
8342,1109.42,StoreD,NV,0
8343,360.42,StoreD,CA,0
8344,936.05,StoreG,WA,0
8345,1936.18,StoreG,IL,0
8346,1506.22,StoreF,WA,0
8347,1622.51,StoreC,NV,0
8348,66.62,StoreA,IL,0
8349,936.25,StoreD,FL,0
8350,1293.6,StoreB,TX,0
8351,1660.24,StoreG,NJ,0
8352,99.5,StoreH,FL,0
8353,1705.03,StoreE,TX,0
8354,1097.25,StoreA,NV,0
8355,395.43,StoreF,NV,0
8356,635.19,StoreE,FL,0
8357,564.58,StoreH,NJ,0
8358,1062.19,StoreG,IL,0
8359,104.32,StoreA,NJ,0
8360,317.91,StoreG,WA,1
8361,1625.57,StoreD,TX,0
8362,266.08,StoreD,TX,0
8363,467.56,StoreC,CA,1
8364,907.29,StoreH,NY,0
8365,1034.72,StoreF,IL,0
8366,1527.46,StoreA,IL,0
8367,895.22,StoreF,CA,0
8368,1579.94,StoreB,NV,0
8369,1237.07,StoreF,FL,0
8370,227.09,StoreG,NJ,0
8371,313.51,StoreG,IL,0
8372,874.63,StoreD,TX,0
8373,794.38,StoreC,CA,0
8374,1487.34,StoreH,FL,0
8375,1161.89,StoreG,WA,0
8376,776.88,StoreD,FL,0
8377,342.35,StoreE,IL,1
8378,454.45,StoreD,NY,0
8379,1151.43,StoreA,NJ,0
8380,847.45,StoreH,TX,1
8381,1030.34,StoreC,FL,1
8382,342.18,StoreG,WA,0
8383,1326.15,StoreA,TX,0
8384,1705.22,StoreB,IL,1
8385,516.62,StoreB,CA,0
8386,983.54,StoreD,WA,0
8387,1951.08,StoreC,FL,0
8388,667.15,StoreF,WA,0
8389,1190.5,StoreC,IL,0
8390,181.3,StoreC,FL,0
8391,1212.42,StoreC,WA,0
8392,180.17,StoreD,CA,0
8393,1918.51,StoreA,WA,0
8394,1431.61,StoreD,TX,0
8395,1576.53,StoreF,TX,0
8396,1408.5,StoreA,FL,0
8397,1179.87,StoreF,IL,0
8398,900.38,StoreE,CA,1
8399,1716.89,StoreE,NV,0
8400,1913.71,StoreH,TX,0
8401,998.57,StoreG,WA,0
8402,1863.14,StoreG,NV,0
8403,1167.08,StoreA,WA,0
8404,1077.23,StoreD,FL,0
8405,909.51,StoreF,NV,0
8406,419.37,StoreF,IL,0
8407,8.44,StoreG,WA,0
8408,483.77,StoreG,IL,0
8409,1019.94,StoreB,WA,0
8410,760.54,StoreF,NV,0
8411,897.52,StoreD,IL,0
8412,1961.32,StoreB,TX,0
8413,701.19,StoreD,FL,1
8414,904.91,StoreC,NV,0
8415,267.9,StoreF,WA,0
8416,96.87,StoreC,TX,0
8417,1551.04,StoreE,WA,0
8418,1141.8,StoreE,NV,0
8419,1521.65,StoreA,WA,0
8420,300.58,StoreF,TX,0
8421,1144.09,StoreG,IL,0
8422,508.03,StoreB,IL,0
8423,456.9,StoreC,NJ,0
8424,24.04,StoreD,NJ,0
8425,261.55,StoreF,FL,0
8426,619.23,StoreA,WA,0
8427,234.64,StoreD,IL,0
8428,1971.73,StoreC,CA,0
8429,617.96,StoreF,TX,0
8430,261.52,StoreG,TX,0
8431,398.97,StoreC,NV,0
8432,1175.82,StoreF,FL,0
8433,129.02,StoreF,NY,0
8434,1725.01,StoreC,NJ,0
8435,1923.04,StoreC,NJ,0
8436,494.25,StoreD,IL,1
8437,900.74,StoreA,NJ,0
8438,45.25,StoreC,NY,0
8439,1281.78,StoreE,CA,0
8440,828.44,StoreH,FL,0
8441,540.85,StoreA,TX,0
8442,414.47,StoreE,NY,0
8443,1308.39,StoreD,CA,0
8444,833.02,StoreC,FL,0
8445,360.14,StoreA,CA,0
8446,1378.53,StoreG,IL,0
8447,1130.58,StoreC,NJ,0
8448,1717.49,StoreF,NY,0
8449,235.83,StoreC,NV,0
8450,1571.55,StoreG,NV,0
8451,1347.36,StoreA,FL,0
8452,230.91,StoreC,CA,0
8453,1389.95,StoreC,TX,0
8454,883.65,StoreB,NY,0
8455,1890.02,StoreB,NV,0
8456,284.08,StoreA,NV,0
8457,1286.02,StoreA,CA,0
8458,764.58,StoreF,NV,0
8459,1913.67,StoreF,WA,0
8460,660.62,StoreH,NJ,0
8461,1924.41,StoreC,CA,0
8462,1803.07,StoreE,NY,0
8463,541.5,StoreA,CA,0
8464,1607.28,StoreG,NV,0
8465,1991.21,StoreC,CA,0
8466,506.07,StoreE,NV,0
8467,874.12,StoreB,IL,0
8468,1040.84,StoreF,FL,1
8469,590.57,StoreG,NV,0
8470,31.51,StoreA,WA,0
8471,441.04,StoreC,WA,0
8472,564.59,StoreB,WA,0
8473,887.76,StoreH,WA,0
8474,343.03,StoreD,NV,0
8475,1746.64,StoreB,NV,0
8476,1410.12,StoreC,FL,0
8477,171.32,StoreH,IL,0
8478,1300.53,StoreF,NJ,0
8479,1307.66,StoreE,TX,0
8480,1912.49,StoreG,NV,0
8481,7.04,StoreG,TX,0
8482,496.62,StoreD,NY,1
8483,1855.66,StoreG,IL,0
8484,1864.34,StoreD,NJ,0
8485,1441.45,StoreH,CA,0
8486,1531.76,StoreF,TX,0
8487,183.87,StoreD,WA,0
8488,1028.24,StoreA,IL,0
8489,463.93,StoreC,NY,0
8490,363.25,StoreH,IL,0
8491,1620.8,StoreG,CA,0
8492,270.94,StoreD,NV,0
8493,937.83,StoreB,NV,0
8494,1877.22,StoreE,WA,0
8495,372.48,StoreC,NV,0
8496,1956.01,StoreF,FL,0
8497,1988.58,StoreG,FL,0
8498,1111.68,StoreB,FL,0
8499,341.12,StoreA,WA,0
8500,632.89,StoreD,FL,0
8501,849.56,StoreB,NY,0
8502,619.34,StoreC,NJ,0
8503,561.99,StoreG,WA,0
8504,1944.49,StoreB,IL,0
8505,307.58,StoreA,NY,0
8506,1466.92,StoreE,NV,0
8507,1.82,StoreH,CA,0
8508,1192.77,StoreD,FL,0
8509,1831.97,StoreC,IL,0
8510,576.58,StoreG,CA,0
8511,371.87,StoreH,WA,0
8512,1303.71,StoreD,WA,0
8513,1425.49,StoreD,NY,1
8514,1376.37,StoreF,FL,0
8515,639.31,StoreD,WA,0
8516,505.15,StoreB,NY,0
8517,1911.88,StoreB,NY,0
8518,1846.68,StoreH,TX,0
8519,915.18,StoreE,IL,0
8520,1692.54,StoreA,NY,0
8521,905.19,StoreG,NV,0
8522,849.35,StoreH,WA,0
8523,314.37,StoreG,NY,0
8524,853.39,StoreH,FL,0
8525,1075.3,StoreC,WA,0
8526,45.99,StoreB,NJ,0
8527,888.78,StoreD,NJ,0
8528,1562.93,StoreA,WA,0
8529,1360.41,StoreH,NV,0
8530,1270.68,StoreC,NY,0
8531,1819.2,StoreG,NV,0
8532,37.05,StoreC,NY,0
8533,1114.54,StoreC,IL,1
8534,1574.91,StoreG,NV,0
8535,1083.13,StoreC,CA,0
8536,648.47,StoreE,TX,0
8537,273.36,StoreC,NV,0
8538,1775.24,StoreA,FL,0
8539,942.05,StoreH,NJ,0
8540,1756.35,StoreB,TX,0
8541,1172.12,StoreA,TX,0
8542,1348.71,StoreD,NY,0
8543,1608.72,StoreF,NV,0
8544,1318.65,StoreE,IL,0
8545,796.71,StoreE,WA,0
8546,1027.75,StoreD,TX,0
8547,1606.29,StoreG,FL,0
8548,747.93,StoreA,NJ,0
8549,776.85,StoreA,IL,0
8550,192.28,StoreD,NJ,0
8551,1829.25,StoreG,NJ,0
8552,182.98,StoreF,IL,0
8553,1296.77,StoreC,FL,0
8554,826.98,StoreG,WA,0
8555,811.83,StoreH,FL,0
8556,1359.42,StoreC,NY,0
8557,135.12,StoreH,NJ,0
8558,1187.82,StoreB,CA,0
8559,1544.29,StoreA,WA,0
8560,1656.6,StoreA,NV,0
8561,341.89,StoreD,TX,0
8562,1794.94,StoreD,NV,0
8563,1312.64,StoreC,IL,0
8564,1763.83,StoreG,TX,0
8565,971.08,StoreA,WA,0
8566,1084.52,StoreA,NY,1
8567,1838.16,StoreE,NJ,0
8568,1799.92,StoreH,NJ,0
8569,896.87,StoreB,NV,0
8570,549.55,StoreB,NY,0
8571,786.95,StoreH,NY,0
8572,776.14,StoreC,WA,0
8573,574.45,StoreF,NV,0
8574,537.89,StoreG,NV,0
8575,1722.26,StoreA,WA,0
8576,140.65,StoreE,WA,0
8577,1355.54,StoreG,TX,0
8578,346.47,StoreA,IL,0
8579,689.67,StoreD,IL,0
8580,124.02,StoreG,WA,0
8581,540.68,StoreC,FL,0
8582,1537.07,StoreG,NY,0
8583,1770.15,StoreF,NJ,0
8584,443.83,StoreG,IL,0
8585,927.63,StoreG,CA,0
8586,941.18,StoreG,WA,0
8587,1747.28,StoreB,WA,0
8588,1525.84,StoreA,TX,0
8589,1026.64,StoreF,WA,0
8590,1341.82,StoreH,TX,0
8591,1694.86,StoreC,FL,0
8592,20.07,StoreH,FL,0
8593,806.38,StoreB,WA,0
8594,1814.58,StoreA,NY,0
8595,1480.89,StoreE,TX,0
8596,1086.14,StoreC,TX,0
8597,1059.76,StoreA,CA,0
8598,696.19,StoreB,NY,0
8599,1041.52,StoreB,NY,0
8600,1311.11,StoreE,IL,0
8601,837.31,StoreC,FL,0
8602,1428.59,StoreC,IL,0
8603,1722.6,StoreF,NJ,0
8604,310.22,StoreA,NY,0
8605,903.64,StoreF,WA,0
8606,816.63,StoreB,CA,1
8607,1375.24,StoreH,WA,0
8608,500.49,StoreB,WA,0
8609,1280.86,StoreG,NY,0
8610,1755.1,StoreE,IL,0
8611,836.85,StoreE,NV,0
8612,1822.12,StoreH,WA,0
8613,1986.33,StoreH,WA,0
8614,213.08,StoreC,NV,0
8615,466.87,StoreH,CA,0
8616,1900.81,StoreF,FL,0
8617,1916.7,StoreB,TX,0
8618,196.32,StoreG,NY,0
8619,30.98,StoreA,IL,0
8620,323.04,StoreG,NJ,0
8621,1992.03,StoreD,FL,0
8622,360.82,StoreA,IL,0
8623,1005.59,StoreE,FL,0
8624,1696.99,StoreA,NY,0
8625,41.78,StoreH,TX,0
8626,1209.37,StoreB,NY,0
8627,554.77,StoreF,TX,0
8628,1724.81,StoreH,IL,0
8629,567.64,StoreH,CA,0
8630,1373.82,StoreG,TX,0
8631,1348.77,StoreC,NJ,0
8632,443.77,StoreF,FL,0
8633,70.56,StoreD,CA,0
8634,819.09,StoreC,IL,0
8635,579.1,StoreD,NV,0
8636,1618.15,StoreD,CA,0
8637,1600.93,StoreB,TX,0
8638,914.59,StoreB,NJ,0
8639,1213.42,StoreH,CA,0
8640,1208.91,StoreE,NJ,0
8641,1654.49,StoreE,NJ,0
8642,850.58,StoreD,IL,0
8643,551.62,StoreF,CA,0
8644,530.8,StoreE,IL,0
8645,1072.85,StoreB,NV,0
8646,898.85,StoreE,TX,0
8647,880.8,StoreD,WA,0
8648,183.18,StoreG,FL,0
8649,1437.49,StoreC,CA,0
8650,428.26,StoreF,WA,0
8651,394.71,StoreF,NY,0
8652,826.1,StoreA,FL,0
8653,456.33,StoreH,CA,0
8654,1168.13,StoreE,FL,0
8655,743.56,StoreH,WA,0
8656,898.37,StoreH,NY,0
8657,1074.8,StoreF,FL,0
8658,407.87,StoreG,WA,0
8659,312.35,StoreG,FL,0
8660,1760.96,StoreB,NY,0
8661,868.01,StoreC,NJ,0
8662,824.78,StoreB,NY,0
8663,72.19,StoreE,NY,0
8664,996.45,StoreD,NJ,0
8665,1108.79,StoreG,NJ,0
8666,1118.12,StoreG,NV,0
8667,1414.36,StoreA,IL,0
8668,355.79,StoreA,IL,1
8669,505.19,StoreG,WA,0
8670,1621.65,StoreC,NY,0
8671,1894.39,StoreF,WA,0
8672,272.73,StoreF,IL,0
8673,995.8,StoreG,FL,0
8674,429.14,StoreF,NY,0
8675,121.09,StoreA,NJ,1
8676,651.68,StoreD,CA,0
8677,288.23,StoreF,NY,0
8678,1420.16,StoreH,NJ,0
8679,1067.92,StoreB,NY,1
8680,288.53,StoreG,IL,0
8681,19.47,StoreF,WA,0
8682,1616.51,StoreH,TX,0
8683,353.21,StoreD,FL,0
8684,1212.83,StoreG,NJ,0
8685,674.51,StoreH,NJ,0
8686,1171.39,StoreC,NJ,0
8687,631.99,StoreC,IL,0
8688,174.79,StoreH,WA,0
8689,446.68,StoreA,WA,0
8690,376.93,StoreD,FL,0
8691,856.61,StoreH,WA,0
8692,1316.91,StoreB,NJ,0
8693,528.35,StoreD,CA,0
8694,25.13,StoreB,NJ,0
8695,1038.36,StoreB,NV,0
8696,1211.91,StoreD,TX,0
8697,1925.78,StoreG,CA,0
8698,1179.35,StoreE,CA,1
8699,942.87,StoreD,NJ,1
8700,1147.23,StoreH,FL,0
8701,1855.87,StoreG,TX,0
8702,1656.93,StoreB,FL,0
8703,646.63,StoreG,NV,0
8704,475.27,StoreG,WA,0
8705,526,StoreF,FL,0
8706,1009.34,StoreH,NY,0
8707,1488.35,StoreC,FL,0
8708,1006.94,StoreC,WA,0
8709,136.52,StoreH,NY,0
8710,1447.44,StoreH,CA,0
8711,1612.13,StoreA,NV,0
8712,579.71,StoreC,WA,0
8713,1328.59,StoreE,IL,0
8714,853.76,StoreB,NY,0
8715,1778.35,StoreD,NV,0
8716,1690.61,StoreD,FL,0
8717,1051.34,StoreE,IL,0
8718,1383.32,StoreC,FL,1
8719,1766.82,StoreB,WA,0
8720,991.94,StoreC,CA,0
8721,627.19,StoreG,WA,0
8722,1507.58,StoreA,NJ,0
8723,440.91,StoreC,WA,0
8724,777.67,StoreA,WA,0
8725,1731.59,StoreH,FL,0
8726,1449.12,StoreH,NY,0
8727,808.22,StoreD,CA,0
8728,430.27,StoreB,NV,0
8729,712.58,StoreF,CA,0
8730,568.92,StoreG,NJ,0
8731,353,StoreA,NV,0
8732,1486.92,StoreC,TX,0
8733,504.89,StoreH,NY,0
8734,908.88,StoreG,NJ,0
8735,772.33,StoreC,NY,0
8736,1964.17,StoreG,NV,0
8737,782.79,StoreD,FL,0
8738,160.88,StoreE,IL,0
8739,180.56,StoreG,FL,0
8740,1181.92,StoreH,TX,0
8741,1199.13,StoreF,NV,0
8742,838.1,StoreE,TX,0
8743,864.26,StoreH,NV,0
8744,108.81,StoreC,TX,0
8745,1033.58,StoreH,NV,0
8746,1009.97,StoreE,NY,0
8747,299.95,StoreG,NJ,0
8748,208.57,StoreF,TX,0
8749,248.02,StoreF,TX,0
8750,202.96,StoreB,NJ,0
8751,1219.81,StoreH,NV,0
8752,393.77,StoreE,CA,0
8753,503.61,StoreB,CA,1
8754,347.97,StoreC,NY,0
8755,1915.71,StoreC,FL,0
8756,1709.38,StoreC,FL,0
8757,461.76,StoreD,NY,0
8758,655.81,StoreE,FL,0
8759,420.58,StoreA,NJ,0
8760,984.26,StoreF,IL,0
8761,40.2,StoreA,NJ,0
8762,1343.06,StoreC,IL,0
8763,1046.79,StoreG,IL,0
8764,1797.38,StoreH,WA,0
8765,329.62,StoreG,WA,0
8766,1608.41,StoreE,IL,0
8767,1584.13,StoreG,NV,0
8768,255.24,StoreB,CA,0
8769,797.72,StoreH,NY,0
8770,341.14,StoreH,NJ,0
8771,510.19,StoreA,NV,0
8772,527.23,StoreG,IL,0
8773,1112.92,StoreC,NY,0
8774,823.41,StoreA,CA,0
8775,1895.52,StoreA,FL,0
8776,253.61,StoreF,NV,0
8777,1947.41,StoreA,CA,0
8778,462.05,StoreC,NY,0
8779,1545.97,StoreF,TX,0
8780,678.6,StoreH,NV,0
8781,287.02,StoreC,NJ,0
8782,1715.92,StoreD,WA,0
8783,618.41,StoreH,NY,0
8784,1318.05,StoreH,NJ,0
8785,1133.32,StoreG,NY,0
8786,944.04,StoreD,WA,0
8787,992.14,StoreG,CA,0
8788,1464.74,StoreD,NJ,0
8789,176.46,StoreA,NJ,0
8790,1336.69,StoreE,NY,0
8791,1791.73,StoreC,NV,0
8792,116.52,StoreD,IL,0
8793,282.17,StoreH,WA,0
8794,1433.55,StoreH,NV,0
8795,875.13,StoreE,WA,0
8796,807.69,StoreD,NY,0
8797,274.8,StoreH,CA,0
8798,1014.03,StoreG,NV,1
8799,253.96,StoreD,TX,0
8800,953.76,StoreE,IL,0
8801,1527.47,StoreD,WA,0
8802,517.27,StoreA,FL,0
8803,962.09,StoreA,CA,0
8804,1984.04,StoreF,CA,0
8805,1373.61,StoreA,FL,0
8806,1682.87,StoreB,FL,0
8807,830.28,StoreF,NV,0
8808,1535.95,StoreD,NY,0
8809,81.98,StoreB,NY,1
8810,246.7,StoreC,TX,1
8811,406.94,StoreE,IL,0
8812,804.5,StoreC,WA,0
8813,1691.64,StoreB,NY,0
8814,693.19,StoreH,NJ,0
8815,1309.59,StoreA,TX,0
8816,1418.92,StoreG,TX,0
8817,1172.78,StoreD,CA,0
8818,715.13,StoreF,CA,0
8819,1154.53,StoreH,IL,0
8820,685.19,StoreG,NV,0
8821,168.66,StoreH,NJ,0
8822,1985.62,StoreG,FL,0
8823,255.24,StoreD,FL,0
8824,145.62,StoreA,IL,0
8825,1757.18,StoreD,TX,0
8826,604.37,StoreE,IL,0
8827,1300.94,StoreG,FL,0
8828,658.68,StoreE,TX,0
8829,783.52,StoreH,FL,0
8830,524.96,StoreE,NV,0
8831,686.74,StoreC,CA,0
8832,821.99,StoreH,CA,0
8833,1441.11,StoreA,TX,0
8834,1023.56,StoreE,IL,0
8835,1887.19,StoreB,FL,0
8836,84.72,StoreE,NY,0
8837,1006.63,StoreF,NV,0
8838,1168.87,StoreC,FL,0
8839,1840.47,StoreB,WA,0
8840,99.27,StoreG,NY,0
8841,1147.43,StoreA,NV,0
8842,1707.41,StoreA,NV,0
8843,484.61,StoreF,CA,0
8844,1752.71,StoreG,TX,0
8845,39.07,StoreE,FL,0
8846,1465.18,StoreB,NV,0
8847,1866.29,StoreF,FL,0
8848,1314.74,StoreB,NV,0
8849,878.62,StoreE,IL,0
8850,90.72,StoreG,NJ,0
8851,1840.31,StoreE,CA,0
8852,941.12,StoreD,TX,0
8853,58.96,StoreD,NY,0
8854,1379.95,StoreE,NY,0
8855,964.19,StoreC,IL,0
8856,249.57,StoreF,WA,0
8857,429.33,StoreD,CA,0
8858,129.92,StoreH,NV,0
8859,1149.01,StoreE,CA,0
8860,1244.44,StoreH,TX,0
8861,1011.98,StoreH,NJ,0
8862,1634.39,StoreB,NY,0
8863,1722.16,StoreF,FL,0
8864,1231.63,StoreG,NY,0
8865,26.5,StoreD,WA,0
8866,1390.76,StoreG,WA,0
8867,836.58,StoreC,WA,0
8868,1131.55,StoreF,WA,0
